X,Y,CBSAFP,NAME,STATEFP,isApp
-79.173013658541066,35.483332419930285,41820,"Sanford, NC",37,0
-78.564417512677778,41.809266929187586,14620,"Bradford, PA",42,0
-85.003430116300194,35.953889143234804,18900,"Crossville, TN",47,0
-85.455066030575978,31.258328596899524,20020,"Dothan, AL",01,0
-82.630825039018362,41.371864959773049,41780,"Sandusky, OH",39,0
-80.248231370350439,35.311134284289302,10620,"Albemarle, NC",37,0
-88.272058233586222,36.620506584092425,34660,"Murray, KY",21,0
-91.842426834276779,39.215877004949149,33020,"Mexico, MO",29,0
-81.301629086519355,32.131227323269464,42340,"Savannah, GA",13,0
-90.880883517462493,42.468701240815136,20220,"Dubuque, IA",19,0
-83.084871529871847,33.199606423171993,33300,"Milledgeville, GA",13,0
-91.132421906229538,30.570926335231078,12940,"Baton Rouge, LA",22,0
-84.293246410053911,37.576477466844167,40080,"Richmond-Berea, KY",21,0
-88.846714989513544,35.609006468951186,27180,"Jackson, TN",47,0
-73.649159625809276,43.445361786982012,24020,"Glens Falls, NY",36,0
-106.47078720103519,35.121239041748453,10740,"Albuquerque, NM",35,0
-111.78995727208232,32.097427214135614,46060,"Tucson, AZ",04,0
-107.99922217045916,34.912421970243379,24380,"Grants, NM",35,0
-81.70082609924053,36.229386142704939,14380,"Boone, NC",37,0
-95.315538226237379,39.5311620773969,11860,"Atchison, KS",20,0
-108.87957835386636,41.660106182568207,40540,"Rock Springs, WY",56,0
-86.205183969553431,33.177040656211915,45180,"Talladega-Sylacauga, AL",01,0
-75.926790041101697,40.414228621421039,39740,"Reading, PA",42,0
-88.488853249154545,43.753549076649279,22540,"Fond du Lac, WI",55,0
-76.211209098050361,40.703841133866312,39060,"Pottsville, PA",42,0
-94.967972729450977,33.213397194429199,34420,"Mount Pleasant, TX",48,0
-92.706709599463281,33.574357156562378,15780,"Camden, AR",05,0
-87.862055603723107,41.137471932740873,28100,"Kankakee, IL",17,0
-86.472772569309868,40.30319753764487,23140,"Frankfort, IN",18,0
-76.712648093500121,40.850498780059411,44980,"Sunbury, PA",42,0
-88.651394339467288,36.72319772011268,32460,"Mayfield, KY",21,0
-96.681557360712361,34.730947309209249,10220,"Ada, OK",40,0
-106.31188172575361,35.864932446247103,31060,"Los Alamos, NM",35,0
-85.43593555702644,38.786289465661994,31500,"Madison, IN",18,0
-90.054868617131149,35.763665967190185,14180,"Blytheville, AR",05,0
-103.69069782545044,31.324205215967762,37780,"Pecos, TX",48,0
-77.426198276583278,34.727133716655139,27340,"Jacksonville, NC",37,0
-80.237831680842419,39.508111202195145,21900,"Fairmont, WV",54,0
-84.574264608961187,37.106687499993548,43700,"Somerset, KY",21,0
-83.221850850411627,31.761116440620007,22340,"Fitzgerald, GA",13,0
-112.55481183973941,34.599539983471821,39140,"Prescott, AZ",04,0
-102.54294284517201,31.868988774966301,36220,"Odessa, TX",48,0
-77.89972194525005,39.546467487236882,25180,"Hagerstown-Martinsburg, MD-WV",54,0
-81.620070003324756,35.047896311064555,23500,"Gaffney, SC",45,0
-122.67951712230378,46.193026206560624,31020,"Longview, WA",53,0
-84.223582940150521,40.556082025859638,47540,"Wapakoneta, OH",39,0
-105.72308231226778,41.654100617154867,29660,"Laramie, WY",56,0
-85.971826894380669,37.735163729023768,21060,"Elizabethtown-Fort Knox, KY",21,0
-73.093510391476542,43.032429696217001,13540,"Bennington, VT",50,0
-79.335729946378052,33.435302369503361,23860,"Georgetown, SC",45,0
-93.346334476179322,30.648394297091418,19760,"DeRidder, LA",22,0
-74.660947168531663,39.477711963486165,12100,"Atlantic City-Hammonton, NJ",34,0
-81.913947377534981,26.905057913696854,39460,"Punta Gorda, FL",12,0
-80.449789323705474,27.219846913479145,38940,"Port St. Lucie, FL",12,0
-79.39657044514334,36.809485019134307,19260,"Danville, VA",51,0
-83.537364643125429,41.928450664133656,33780,"Monroe, MI",26,0
-109.51717538676485,40.125145009894446,46860,"Vernal, UT",49,0
-80.778367924239419,40.775560531961993,41400,"Salem, OH",39,0
-103.41360315258328,32.794513689550833,26020,"Hobbs, NM",35,0
-77.718458092277785,39.928865939023837,16540,"Chambersburg-Waynesboro, PA",42,0
-103.11169480585677,40.724404125963353,44540,"Sterling, CO",08,0
-105.97597810852828,35.507306122698303,42140,"Santa Fe, NM",35,0
-116.71121627298719,46.812257504667372,34140,"Moscow, ID",16,0
-77.818470756494534,40.918984097559402,44300,"State College, PA",42,0
-91.451520417948473,29.719988795772867,34020,"Morgan City, LA",22,0
-85.82084174312844,36.976213340773299,23980,"Glasgow, KY",21,0
-113.28754378327208,37.859799771233789,16260,"Cedar City, UT",49,0
-90.706538639659058,42.868285926973805,38420,"Platteville, WI",55,0
-124.15626682857615,42.459608448235471,15060,"Brookings, OR",41,0
-86.921274276032747,45.921450744465666,21540,"Escanaba, MI",26,0
-80.107159596792371,41.684738655717489,32740,"Meadville, PA",42,0
-89.419747696741908,36.058619782136461,20540,"Dyersburg, TN",47,0
-121.52227450586652,39.152616359773234,49700,"Yuba City, CA",06,0
-121.37454540384192,36.909019195218811,41940,"San Jose-Sunnyvale-Santa Clara, CA",06,0
-89.590950050747693,43.079419819225436,31540,"Madison, WI",55,0
-99.415704084851853,34.588353778196534,11060,"Altus, OK",40,0
-97.214426158333893,33.638256576851532,23620,"Gainesville, TX",48,0
-119.18571386131563,39.020033839196998,22280,"Fernley, NV",32,0
-96.782643536518179,46.297572193949009,47420,"Wahpeton, ND-MN",27,0
-83.157363048109843,40.586106624304954,32020,"Marion, OH",39,0
-83.822610705430705,38.595205604484974,32500,"Maysville, KY",21,0
-85.466514100223037,30.143911104703147,37460,"Panama City, FL",12,0
-83.137941341598065,35.292212454844211,19000,"Cullowhee, NC",37,0
-110.95712427307046,40.867905166885784,44920,"Summit Park, UT",49,0
-121.71952619673363,48.825576922760376,13380,"Bellingham, WA",53,0
-120.26362438748792,47.818140931459958,48300,"Wenatchee, WA",53,0
-100.67189764097211,31.362685931995674,41660,"San Angelo, TX",48,0
-81.744999304660084,29.605696732022015,37260,"Palatka, FL",12,0
-85.332583720976828,37.368694318347046,15820,"Campbellsville, KY",21,0
-81.93266283077844,37.829631292838634,30880,"Logan, WV",54,0
-120.74007158683526,46.459402119360881,49420,"Yakima, WA",53,0
-111.77105788608758,35.839228537400146,22380,"Flagstaff, AZ",04,0
-80.748521429471353,41.707504434188436,11780,"Ashtabula, OH",39,0
-77.509455904396972,42.968783949967907,40380,"Rochester, NY",36,0
-117.5721947737434,48.193386825341044,44060,"Spokane-Spokane Valley, WA",53,0
-122.55122538819438,48.162708037981659,36020,"Oak Harbor, WA",53,0
-81.363275582320952,37.245849025186843,14140,"Bluefield, WV-VA",51,0
-123.16626750785061,43.279471984241596,40700,"Roseburg, OR",41,0
-103.47832663333078,48.344529979894396,48780,"Williston, ND",38,0
-102.89974180769971,44.191697668690601,39660,"Rapid City, SD",46,0
-81.921703557078999,35.402637479806941,22580,"Forest City, NC",37,0
-109.8878436598978,32.932787642307979,40940,"Safford, AZ",04,0
-83.236492336416035,30.828647324033561,46660,"Valdosta, GA",13,0
-104.68875330376301,41.30708553070518,16940,"Cheyenne, WY",56,0
-108.3204181354978,36.508156551087353,22140,"Farmington, NM",35,0
-119.64919411976992,36.756559910991157,23420,"Fresno, CA",06,0
-105.46139208059807,40.666405237446853,22660,"Fort Collins, CO",08,0
-90.043176699234351,30.852809663500594,14220,"Bogalusa, LA",22,0
-78.679009036478121,42.248604747147198,36460,"Olean, NY",36,0
-122.23413572605614,40.125450470607369,39780,"Red Bluff, CA",06,0
-92.406997041931362,47.333439687325374,20260,"Duluth, MN-WI",55,0
-81.491377706396932,39.456787371079088,31930,"Marietta, OH",39,0
-104.4630521964968,33.366386539335899,40740,"Roswell, NM",35,0
-101.48897701118611,36.747799590846604,25100,"Guymon, OK",40,0
-95.269120677147384,32.374214035773143,46340,"Tyler, TX",48,0
-77.066289829764671,41.343072874186525,48700,"Williamsport, PA",42,0
-83.915408832396309,30.861863067209377,45620,"Thomasville, GA",13,0
-85.010865685262914,39.86334777000576,39980,"Richmond, IN",18,0
-155.52116755783078,19.601235061059391,25900,"Hilo, HI",15,0
-77.900670985128031,34.468843960142443,48900,HTML,37,1
-76.608975884371773,38.302663588203927,15680,"California-Lexington Park, MD",24,0
-81.699128904406123,27.950283243784721,29460,"Lakeland-Winter Haven, FL",12,0
-119.65748381258537,40.618220161685223,39900,"Reno, NV",32,0
-85.863123223676226,41.245216678249626,47700,"Warsaw, IN",18,0
-71.720873236576836,42.917394075870185,31700,"Manchester-Nashua, NH",33,0
-102.60535824451453,34.965220081988413,25820,"Hereford, TX",48,0
-96.79064836144083,44.369816843840958,15100,"Brookings, SD",46,0
-84.664321379817792,35.136235764879061,17420,"Cleveland, TN",47,0
-75.109796303859767,39.372447134443554,47220,"Vineland-Bridgeton, NJ",34,0
-120.76793228002802,39.301558245140747,46020,"Truckee-Grass Valley, CA",06,0
-77.795554636617112,35.94071925455512,40580,"Rocky Mount, NC",37,0
-85.824333969164471,33.77380880082611,11500,"Anniston-Oxford-Jacksonville, AL",01,0
-73.246242884229403,41.791412960589348,45860,"Torrington, CT",09,0
-96.655981786843697,41.580717480871598,23340,"Fremont, NE",31,0
-78.662237187256281,33.987609619937459,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",37,0
-98.740570023507345,26.564871561917599,40100,"Rio Grande City, TX",48,0
-84.998987981545383,41.398061315383167,12140,"Auburn, IN",18,0
-83.057201271384329,39.33431950099628,17060,"Chillicothe, OH",39,0
-94.135375580788732,44.154212755756973,31860,"Mankato-North Mankato, MN",27,0
-122.75729710906759,39.109652552767322,17340,"Clearlake, CA",06,0
-79.946079616080027,37.290349400361748,40220,"Roanoke, VA",51,0
-85.358891882234104,35.050484647690119,16860,"Chattanooga, TN-GA",13,0
-81.632892460652371,31.319394547069599,15260,"Brunswick, GA",13,0
-72.644831300406395,42.229174805702172,44140,"Springfield, MA",25,0
-87.640209752594643,46.430183456691196,32100,"Marquette, MI",26,0
-72.57894578350637,41.732646016248822,25540,"Hartford-West Hartford-East Hartford, CT",09,0
-85.551932520771985,44.722799641317579,45900,"Traverse City, MI",26,0
-94.566218797145254,35.187340371448265,22900,"Fort Smith, AR-OK",40,0
-84.427865424857814,39.070845019717318,17140,"Cincinnati, OH-KY-IN",18,0
-87.964009089974212,41.703458749092263,16980,"Chicago-Naperville-Elgin, IL-IN-WI",55,0
-99.241044154229058,34.079097677384219,46900,"Vernon, TX",48,0
-111.17006499161668,40.333222832713147,25720,"Heber, UT",49,0
-75.568305822001903,39.08570665007673,20100,"Dover, DE",10,0
-83.127832086768521,41.123513110063016,45660,"Tiffin, OH",39,0
-117.5198572795757,46.899696342903056,39420,"Pullman, WA",53,0
-86.151978303511456,43.291381202228756,34740,"Muskegon, MI",26,0
-123.18419549119831,47.350796126392389,43220,"Shelton, WA",53,0
-113.92160359494765,47.037457373602855,33540,"Missoula, MT",30,0
-121.73287712022687,48.479137865150371,34580,"Mount Vernon-Anacortes, WA",53,0
-79.758465516361241,41.4032367346801,36340,"Oil City, PA",42,0
-99.333144343591968,27.761927563442907,29700,"Laredo, TX",48,0
-76.244532996668369,40.040133931020833,29540,"Lancaster, PA",42,0
-82.802171459968179,35.201860215242569,14820,"Brevard, NC",37,0
-86.483616289742102,38.84112637167425,13260,"Bedford, IN",18,0
-85.467003427241664,37.805020892485338,12680,"Bardstown, KY",21,0
-87.809485077523064,44.119906595284853,31820,"Manitowoc, WI",55,0
-120.40391991692964,35.387553910049071,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",06,0
-96.989284396538778,43.499426651016861,43620,"Sioux Falls, SD",46,0
-81.980391033779853,33.457063860551429,12260,"Augusta-Richmond County, GA-SC",45,0
-84.396550752200312,33.695869319653099,12060,"Atlanta-Sandy Springs-Roswell, GA",13,0
-86.409203449337966,37.042620689127553,14540,"Bowling Green, KY",21,0
-112.4337592624799,43.624184179776272,26820,"Idaho Falls, ID",16,0
-94.785665472336333,39.834788044145952,41140,"St. Joseph, MO-KS",20,0
-84.288713097965967,30.405516260865507,45220,"Tallahassee, FL",12,0
-81.218195112767518,29.169916298984699,19660,"Deltona-Daytona Beach-Ormond Beach, FL",12,0
-80.345101302142879,36.072444894673794,49180,"Winston-Salem, NC",37,0
-84.170180015899859,31.586566662374938,10500,"Albany, GA",13,0
-108.62694965618287,43.041031614870505,40180,"Riverton, WY",56,0
-79.102872051096796,34.642148674119454,31300,"Lumberton, NC",37,0
-81.457156587795055,35.814141899247197,25860,"Hickory-Lenoir-Morganton, NC",37,0
-86.724913616658867,36.088094640383183,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,0
-101.64477630060796,33.468288155433427,31180,"Lubbock, TX",48,0
-95.999770340918786,41.290360462447381,36540,"Omaha-Council Bluffs, NE-IA",19,0
-112.29949811628485,46.815616311973855,25740,"Helena, MT",30,0
-103.73942759597996,42.159125540143393,42420,"Scottsbluff, NE",31,0
-93.346345902241978,45.065665715282549,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",55,0
-85.793282717848896,40.847042392262679,47340,"Wabash, IN",18,0
-92.337801902879718,43.956095607410013,40340,"Rochester, MN",27,0
-111.76886860079894,41.886907334643354,30860,"Logan, UT-ID",16,0
-91.319980141935289,43.779747306103381,29100,"La Crosse-Onalaska, WI-MN",27,0
-73.937701105182356,42.78914004041313,10580,"Albany-Schenectady-Troy, NY",36,0
-96.490996350782353,30.757271135467985,17780,"College Station-Bryan, TX",48,0
-78.461695338706335,35.753935573395779,39580,Middleman,37,1
-116.14167640705382,43.015303075564439,14260,"Boise City, ID",16,0
-92.396046950349643,34.755911128211508,30780,"Little Rock-North Little Rock-Conway, AR",05,0
-77.472478809377321,37.46044655057419,40060,"Richmond, VA",51,0
-79.088557268051133,40.652625347700678,26860,"Indiana, PA",42,0
-94.370400310835151,32.549124076574238,32220,"Marshall, TX",48,0
-85.46446124303715,36.275463705290896,18260,"Cookeville, TN",47,0
-71.928655600157597,42.218801166594581,49340,"Worcester, MA-CT",09,0
-116.73185671472957,33.03347731678344,41740,"San Diego-Carlsbad, CA",06,0
-104.51274366202334,38.173591435565996,39380,"Pueblo, CO",08,0
-95.802119303918857,39.04378247440598,45820,"Topeka, KS",20,0
-80.889732035885146,27.385288980067699,36380,"Okeechobee, FL",12,0
-110.64926714768821,43.911024482456526,27220,"Jackson, WY-ID",16,0
-76.297207092516715,36.288383454015168,21020,"Elizabeth City, NC",37,0
-95.56347608844446,33.14881025878875,44860,"Sulphur Springs, TX",48,0
-105.35860904315666,40.093388119417959,14500,"Boulder, CO",08,0
-100.36796498332687,44.503934480417023,38180,"Pierre, SD",46,0
-81.7925688415352,30.236537395424651,27260,"Jacksonville, FL",12,0
-82.301690262933235,34.190601740259957,24940,"Greenwood, SC",45,0
-89.575353885483338,37.05163138743999,43460,"Sikeston, MO",29,0
-72.102937268449992,41.487616536594345,35980,"Norwich-New London, CT",09,0
-94.829000280595622,32.373135576155619,30980,"Longview, TX",48,0
-82.409115992560004,32.142149485829378,47080,"Vidalia, GA",13,0
-83.233257641199017,42.720342886094727,19820,"Detroit-Warren-Dearborn, MI",26,0
-89.174701344854952,41.357199885540965,36860,"Ottawa-Peru, IL",17,0
-82.68532980901378,35.601648491586907,11700,Javascript,37,1
-79.127496589251919,38.16497759523407,44420,"Staunton-Waynesboro, VA",51,0
-90.530678645278172,41.898153765644082,17540,"Clinton, IA",19,0
-85.783619004703041,42.24864891380556,28020,"Kalamazoo-Portage, MI",26,0
-157.97572469803006,21.460403388028745,46520,"Urban Honolulu, HI",15,0
-94.339977363190926,37.056847145939713,27900,"Joplin, MO",29,0
-119.08434879450945,34.457866762845285,37100,"Oxnard-Thousand Oaks-Ventura, CA",06,0
-113.90634833988986,32.769040958436612,49740,"Yuma, AZ",04,0
-81.604511865613759,31.798046623321184,25980,"Hinesville, GA",13,0
-88.583630095598338,34.880414981362648,18420,"Corinth, MS",28,0
-92.543848903309737,31.334558317071675,10780,"Alexandria, LA",22,0
-88.206679946923799,30.790887390352459,33660,"Mobile, AL",01,0
-122.89636001318154,44.903417370848061,41420,"Salem, OR",41,0
-102.65763263282321,46.808511820261351,19860,"Dickinson, ND",38,0
-90.879925082275591,33.796434714058954,17380,"Cleveland, MS",28,0
-82.438892226053071,36.61129348167438,28700,"Kingsport-Bristol-Bristol, TN-VA",51,0
-116.94045976604123,46.26696394023606,30300,"Lewiston, ID-WA",53,0
-83.768752418541894,40.139234266270826,46500,"Urbana, OH",39,0
-89.95577068969871,29.918111772951413,35380,"New Orleans-Metairie, LA",22,0
-96.222372419437391,29.277299994585242,20900,"El Campo, TX",48,0
-108.38182379245136,32.736569798834111,43500,"Silver City, NM",35,0
-83.117753718543199,41.532215592084228,38840,"Port Clinton, OH",39,0
-95.298519118623929,37.191135739873879,37660,"Parsons, KS",20,0
-74.800157178950499,39.148232646963542,36140,"Ocean City, NJ",34,0
-72.249369349703002,42.918753219378743,28300,"Keene, NH",33,0
-90.881797708878196,32.182025350644224,46980,"Vicksburg, MS",28,0
-79.479141785990564,35.309275031170102,38240,"Pinehurst-Southern Pines, NC",37,0
-84.619380643670922,40.133936893452073,24820,"Greenville, OH",39,0
-86.676778147699977,39.234090179579326,14020,"Bloomington, IN",18,0
-80.436333338164744,39.289837825282135,17220,"Clarksburg, WV",54,0
-80.871801562152754,32.406708237897021,25940,"Hilton Head Island-Bluffton-Beaufort, SC",45,0
-118.25200602327412,46.257480462992199,47460,"Walla Walla, WA",53,0
-111.34716667437831,47.3086631711354,24500,"Great Falls, MT",30,0
-89.190545647972741,37.762230256669575,16060,"Carbondale-Marion, IL",17,0
-97.197355386714989,28.727090323058501,47020,"Victoria, TX",48,0
-77.639610942841983,41.235173844448298,30820,"Lock Haven, PA",42,0
-122.53841471882626,44.488569213191717,10540,"Albany, OR",41,0
-76.024493280364666,38.46752179908993,15700,"Cambridge, MD",24,0
-96.757560721427382,38.998748955300258,27920,"Junction City, KS",20,0
-97.654999264402022,30.262794496995944,12420,"Austin-Round Rock, TX",48,0
-81.601849164203387,34.28976717960505,35140,"Newberry, SC",45,0
-92.722560796013582,44.410176965397881,39860,"Red Wing, MN",27,0
-81.463520419274886,39.144856580177681,37620,"Parkersburg-Vienna, WV",54,0
-88.077467469193053,44.775264193087295,24580,"Green Bay, WI",55,0
-117.58682951263209,43.225558682786591,36620,"Ontario, OR-ID",16,0
-106.83240693387626,32.351766068151974,29740,"Las Cruces, NM",35,0
-121.93839675607772,38.269511100401758,46700,"Vallejo-Fairfield, CA",06,0
-83.780380209318608,41.498563821821726,45780,"Toledo, OH",39,0
-87.041567017619386,38.37911220408693,27540,"Jasper, IN",18,0
-94.120626006845967,36.195388299877337,22220,"Fayetteville-Springdale-Rogers, AR-MO",29,0
-84.607503812739196,42.713730238913683,29620,"Lansing-East Lansing, MI",26,0
-85.390219854464831,32.916180572568571,46740,"Valley, AL",01,0
-77.537357884831323,36.329353578668467,40260,"Roanoke Rapids, NC",37,0
-90.106488104586433,33.497983347279629,24900,"Greenwood, MS",28,0
-92.305586619159641,38.988067501020637,17860,"Columbia, MO",29,0
-96.837803431037244,37.237900786887764,11680,"Arkansas City-Winfield, KS",20,0
-83.767849293852848,40.389968136254375,13340,"Bellefontaine, OH",39,0
-119.8138791084447,36.07609768441403,25260,"Hanford-Corcoran, CA",06,0
-94.446420791863218,38.936775046877045,28140,"Kansas City, MO-KS",20,0
-92.468506703387021,42.536270524277896,47940,"Waterloo-Cedar Falls, IA",19,0
-86.89335023525409,40.040348227659749,18820,"Crawfordsville, IN",18,0
-149.54292459966356,62.237023387401685,11260,"Anchorage, AK",02,0
-79.803465090471448,39.526386554598041,34060,"Morgantown, WV",54,0
-93.222220019681913,36.696267162071294,14700,"Branson, MO",29,0
-88.173425305544782,43.177338135875601,33340,"Milwaukee-Waukesha-West Allis, WI",55,0
-76.64526365090201,34.823155842973065,33980,"Morehead City, NC",37,0
-87.343757009038853,39.396186024037114,45460,"Terre Haute, IN",18,0
-97.285524854401103,34.251037511397229,11620,"Ardmore, OK",40,0
-89.515883827996433,40.788942215474847,37900,"Peoria, IL",17,0
-76.55621106976497,42.917437220176346,12180,"Auburn, NY",36,0
-81.888448327326856,40.829258517544254,49300,"Wooster, OH",39,0
-111.16876804733194,45.545701888328551,14580,"Bozeman, MT",30,0
-78.720545828107603,40.491121353381615,27780,"Johnstown, PA",42,0
-84.619292776038876,35.426422622272256,11940,"Athens, TN",47,0
-85.858837246997609,41.597699111340212,21140,"Elkhart-Goshen, IN",18,0
-86.26185087342779,41.324673670271771,38500,"Plymouth, IN",18,0
-100.99054181763896,46.728577333100212,13900,"Bismarck, ND",38,0
-88.863357665091158,40.412167905637638,14010,"Bloomington, IL",17,0
-115.01560406016671,36.214947617950195,29820,"Las Vegas-Henderson-Paradise, NV",32,0
-78.805880289708497,39.52937218188999,19060,"Cumberland, MD-WV",54,0
-123.65616255760663,45.994690539607753,11820,"Astoria, OR",41,0
-121.64885812745673,42.687437715933193,28900,"Klamath Falls, OR",41,0
-76.033768990921828,43.156814418578321,45060,"Syracuse, NY",36,0
-98.180557659718161,26.39641428183845,32580,"McAllen-Edinburg-Mission, TX",48,0
-119.06546250356395,45.524558002961136,25840,"Hermiston-Pendleton, OR",41,0
-111.51737089931333,44.141096872582345,39940,"Rexburg, ID",16,0
-87.576720112369415,37.967771108271322,21780,"Evansville, IN-KY",21,0
-87.72046849903937,33.165930551176992,46220,"Tuscaloosa, AL",01,0
-75.067517295422647,44.496892343166081,36300,"Ogdensburg-Massena, NY",36,0
-79.791252034878156,36.02635352917639,24660,"Greensboro-High Point, NC",37,0
-90.468529492733893,41.396626746112936,19340,"Davenport-Moline-Rock Island, IA-IL",17,0
-107.66568533510097,39.504136294493023,24060,"Glenwood Springs, CO",08,0
-96.84521009113368,47.836168528980366,24220,"Grand Forks, ND-MN",27,0
-72.164468910466212,43.780782263391075,17200,"Claremont-Lebanon, NH-VT",50,0
-104.89423045091385,39.434238110129606,19740,"Denver-Aurora-Lakewood, CO",08,0
-122.0423065733055,40.763736111130626,39820,"Redding, CA",06,0
-79.80733946527846,34.153718213055015,22500,"Florence, SC",45,0
-134.22968433002248,58.447603739501297,27940,"Juneau, AK",02,0
-86.735195943386159,34.783084972102017,26620,"Huntsville, AL",01,0
-77.981185643979899,40.414834074145688,26500,"Huntingdon, PA",42,0
-90.288767166493557,39.693511611120961,27300,"Jacksonville, IL",17,0
-91.569999452889462,39.657863780670198,25300,"Hannibal, MO",29,0
-91.779498192994737,43.987107102507878,49100,"Winona, MN",27,0
-89.277695520061286,39.545460991146406,45380,"Taylorville, IL",17,0
-84.576344460710615,30.879900546551845,12460,"Bainbridge, GA",13,0
-85.059234748508857,41.915889038130366,17740,"Coldwater, MI",26,0
-122.33243610117887,38.510698476462892,34900,"Napa, CA",06,0
-70.650123976508681,41.398768676667679,47240,"Vineyard Haven, MA",25,0
-123.3917741145804,39.439905966840477,46380,"Ukiah, CA",06,0
-82.079496754788551,28.704662603107174,45540,"The Villages, FL",12,0
-78.871711963459134,38.511607876655418,25500,"Harrisonburg, VA",51,0
-82.849968216723113,32.528662371223852,20140,"Dublin, GA",13,0
-82.171221145360803,38.797161756366869,38580,"Point Pleasant, WV-OH",39,0
-94.727602914775346,44.242469182750931,35580,"New Ulm, MN",27,0
-91.521787781534712,31.457431352974702,35020,"Natchez, MS-LA",22,0
-83.57407927184309,34.138465092187552,27600,"Jefferson, GA",13,0
-108.46866464460291,39.017450183708455,24300,"Grand Junction, CO",08,0
-92.595505546290326,33.168873718256016,20980,"El Dorado, AR",05,0
-86.036528387963742,34.042507075466816,23460,"Gadsden, AL",01,0
-96.978813650734921,36.076289976079764,44660,"Stillwater, OK",40,0
-95.655541545444947,31.816159815155473,37300,"Palestine, TX",48,0
-122.82981327696959,46.92866934573582,36500,"Olympia-Tumwater, WA",53,0
-99.169022492652516,27.0002957258306,49820,"Zapata, TX",48,0
-72.588510734959115,42.580516620332936,24640,"Greenfield Town, MA",25,0
-83.668389477527072,41.002504869336349,22300,"Findlay, OH",39,0
-122.47825000967853,45.597648317948291,38900,"Portland-Vancouver-Hillsboro, OR-WA",53,0
-107.84312379320957,37.28647368113046,20420,"Durango, CO",08,0
-93.175448212024563,37.364148995696503,44180,"Springfield, MO",29,0
-94.81020338537455,36.835212451930062,33060,"Miami, OK",40,0
-81.492489048228066,40.050265285786708,15740,"Cambridge, OH",39,0
-80.606669163449681,27.693351062715006,42680,"Sebastian-Vero Beach, FL",12,0
-83.819745901670885,34.321724242231667,23580,"Gainesville, GA",13,0
-76.457014031046427,41.039169836919768,14100,"Bloomsburg-Berwick, PA",42,0
-100.31482130955806,28.740131714895995,20580,"Eagle Pass, TX",48,0
-75.920571860105184,44.052951138358772,48060,"Watertown-Fort Drum, NY",36,0
-86.401456175435229,32.363207437424023,33860,"Montgomery, AL",01,0
-87.945663980881292,43.721087360698618,43100,"Sheboygan, WI",55,0
-73.206188771759415,42.371121656573088,38340,"Pittsfield, MA",25,0
-103.81049428530463,40.261988374935548,22820,"Fort Morgan, CO",08,0
-119.95529872251055,38.027014448407783,43760,"Sonora, CA",06,0
-78.465759720318928,39.269894017445345,49020,"Winchester, VA-WV",54,0
-119.74227005923136,39.158384856272846,16180,"Carson City, NV",32,0
-112.6609809828019,45.907266007182294,15580,"Butte-Silver Bow, MT",30,0
-116.12823896589025,34.552219291742688,40140,"Riverside-San Bernardino-Ontario, CA",06,0
-97.144180398738754,36.818028521214416,38620,"Ponca City, OK",40,0
-78.653237609290827,36.304159996131496,37080,"Oxford, NC",37,0
-96.976029196897642,42.915057005149876,46820,"Vermillion, SD",46,0
-86.250042778355407,43.99521591610943,31220,"Ludington, MI",26,0
-122.84543674552435,43.937977762304314,21660,"Eugene, OR",41,0
-114.0537308240302,48.295673999305173,28060,"Kalispell, MT",30,0
-87.058976347061332,37.699217279505206,36980,"Owensboro, KY",21,0
-123.92355833398229,48.046542098543668,38820,"Port Angeles, WA",53,0
-91.804473899375907,32.820210642801797,12820,"Bastrop, LA",22,0
-88.673868330475045,37.13618713429149,37140,"Paducah, KY-IL",17,0
-92.3377557936779,36.287840303527126,34260,"Mountain Home, AR",05,0
-81.918619725842873,31.556867148163313,27700,"Jesup, GA",13,0
-90.561471522267993,36.117249323730654,37500,"Paragould, AR",05,0
-120.71371866583026,37.192862923818176,32900,"Merced, CA",06,0
-112.22598248638083,42.66912554469166,38540,"Pocatello, ID",16,0
-88.71785570743279,36.294833430875805,32280,"Martin, TN",47,0
-119.45137480618384,47.207407138046598,34180,"Moses Lake, WA",53,0
-80.732512500477668,28.29376090565794,37340,"Palm Bay-Melbourne-Titusville, FL",12,0
-90.093935665429996,36.268055239525317,28380,"Kennett, MO",29,0
-113.0108967319095,40.470895066219356,41620,"Salt Lake City, UT",49,0
-68.650449318462421,45.401543709706878,12620,"Bangor, ME",23,0
-78.347238260965653,40.483405479549695,11020,"Altoona, PA",42,0
-123.89665961913842,41.743112383819202,18860,"Crescent City, CA",06,0
-104.39297447368067,40.555052884656853,24540,"Greeley, CO",08,0
-92.571826762984102,40.287707374474785,28860,"Kirksville, MO",29,0
-76.026489189752624,42.162253468584467,13780,"Binghamton, NY",36,0
-84.845829477651165,34.801384682502679,19140,"Dalton, GA",13,0
-90.041575571926856,44.455383641758125,49220,"Wisconsin Rapids-Marshfield, WI",55,0
-86.036051675660559,38.90889836539489,42980,"Seymour, IN",18,0
-85.888458971750708,42.591471424812106,26090,"Holland, MI",26,0
-74.699559261300323,40.282299925188468,45940,"Trenton, NJ",34,0
-79.100539775641465,35.993953070719847,20500,CSS3,37,1
